week,date,time,strategy,symbol,price,under_before,under_after,under_inc,under_pct,consecutive
week2,2026-07-23,13:11:38,小口売り連続/WATCH,3692,4980.0,,,,,5
week2,2026-07-23,13:19:48,小口売り連続/WATCH,4011,1960.0,,,,,5
week2,2026-07-23,13:58:49,UNDER急増,4813,336.0,203000,303000,100000,49.3,
week2,2026-07-23,14:09:20,UNDER急増,4056,208.0,26100,33000,6900,26.4,
week2,2026-07-23,14:12:57,小口売り連続/WATCH,4412,1149.0,,,,,5
week2,2026-07-23,14:18:13,UNDER急増,4056,210.0,26200,33000,6800,26.0,
week2,2026-07-23,14:19:22,UNDER急増,4056,209.0,26100,33000,6900,26.4,
week2,2026-07-23,14:27:00,小口売り連続/WATCH,7071,372.0,,,,,5
week2,2026-07-23,14:45:58,小口売り連続/WATCH,5707,847.0,,,,,5
week2,2026-07-23,14:50:47,小口売り連続/WATCH,4813,338.0,,,,,5
week2,2026-07-23,14:51:52,小口売り連続/WATCH,4056,209.0,,,,,5
week2,2026-07-23,15:00:41,小口売り連続/WATCH,5597,1300.0,,,,,5
week2,2026-07-23,15:02:43,小口売り連続/WATCH,9115,857.0,,,,,5
week2,2026-07-23,15:10:00,小口売り連続/WATCH,7071,371.0,,,,,5
week2,2026-07-23,15:15:10,小口売り連続/WATCH,4575,724.0,,,,,5
week2,2026-07-23,15:17:55,小口売り連続/WATCH,4056,208.0,,,,,5
week2,2026-07-23,15:20:04,小口売り連続/WATCH,9229,133.0,,,,,5
week2,2026-07-23,15:21:33,UNDER急増,4056,209.0,25500,31700,6200,24.3,
week2,2026-07-23,15:23:00,小口売り連続/WATCH,3686,67.0,,,,,5
week2,2026-07-23,15:24:12,小口売り連続/WATCH,4575,723.0,,,,,5
week2,2026-07-24,09:02:34,UNDER急増,7352,317.0,41300,96600,55300,133.9,
week2,2026-07-24,09:02:54,UNDER急増,5892,1937.0,20100,25800,5700,28.4,
week2,2026-07-24,09:03:01,UNDER急増,5707,825.0,73600,110100,36500,49.6,
week2,2026-07-24,09:03:51,UNDER急増,9115,862.0,24500,36400,11900,48.6,
week2,2026-07-24,09:04:01,UNDER急増,4395,745.0,30700,46200,15500,50.5,
week2,2026-07-24,09:04:01,UNDER急増,5707,823.0,71800,105500,33700,46.9,
week2,2026-07-24,09:04:05,UNDER急増,5132,1910.0,7100,13500,6400,90.1,
week2,2026-07-24,09:05:02,UNDER急増,4395,750.0,33400,48900,15500,46.4,
week2,2026-07-24,09:05:06,UNDER急増,5707,826.0,75200,106400,31200,41.5,
week2,2026-07-24,09:05:11,UNDER急増,4570,974.0,42400,57200,14800,34.9,
week2,2026-07-24,09:05:25,小口売り連続/WATCH,4894,4550.0,,,,,5
week2,2026-07-24,09:06:12,UNDER急増,4894,4555.0,21600,26100,4500,20.8,
week2,2026-07-24,09:06:17,小口売り連続/WATCH,2998,512.0,,,,,5
week2,2026-07-24,09:06:17,UNDER急増,2998,512.0,65600,105100,39500,60.2,
week2,2026-07-24,09:06:32,UNDER急増,4446,796.0,40000,55000,15000,37.5,
week2,2026-07-24,09:07:12,UNDER急増,4011,1940.0,21700,27200,5500,25.3,
week2,2026-07-24,09:08:31,小口売り連続/WATCH,9115,852.0,,,,,5
week2,2026-07-24,09:09:09,UNDER急増,4813,331.0,124500,188800,64300,51.6,
week2,2026-07-24,09:09:21,UNDER急増,2998,511.0,63800,103000,39200,61.4,
week2,2026-07-24,09:09:44,UNDER急増,9115,859.0,25700,36600,10900,42.4,
week2,2026-07-24,09:10:50,UNDER急増,5817,913.0,36100,48700,12600,34.9,
week2,2026-07-24,09:12:58,UNDER急増,9115,860.0,27500,38400,10900,39.6,
week2,2026-07-24,09:14:35,UNDER急増,6228,490.0,28500,50200,21700,76.1,
week2,2026-07-24,09:15:50,小口売り連続/WATCH,3653,658.0,,,,,5
week2,2026-07-24,09:17:18,UNDER急増,5817,917.0,41500,56200,14700,35.4,
week2,2026-07-24,09:17:27,UNDER急増,4575,718.0,43500,78800,35300,81.1,
week2,2026-07-24,09:17:38,UNDER急増,9130,1503.0,18200,27200,9000,49.5,
week2,2026-07-24,09:18:06,小口売り連続/WATCH,4446,793.0,,,,,5
week2,2026-07-24,09:18:26,UNDER急増,5031,324.0,94800,145700,50900,53.7,
week2,2026-07-24,09:20:50,UNDER急増,5591,787.0,14100,23600,9500,67.4,
week2,2026-07-24,09:27:14,小口売り連続/WATCH,3692,4970.0,,,,,5
week2,2026-07-24,09:27:37,小口売り連続/WATCH,5892,1931.0,,,,,5
week2,2026-07-24,09:30:21,UNDER急増,4056,210.0,34000,47700,13700,40.3,
week2,2026-07-24,09:31:08,UNDER急増,5707,819.0,69700,101200,31500,45.2,
week2,2026-07-24,09:31:53,小口売り連続/WATCH,4894,4435.0,,,,,5
week2,2026-07-24,09:33:28,小口売り連続/WATCH,4894,4400.0,,,,,5
week2,2026-07-24,09:33:33,UNDER急増,4011,1937.0,34600,43100,8500,24.6,
week2,2026-07-24,09:44:35,UNDER急増,4176,259.0,113500,153500,40000,35.2,
week2,2026-07-24,09:52:27,小口売り連続/WATCH,4894,4410.0,,,,,5
week2,2026-07-24,10:10:03,小口売り連続/WATCH,4894,4405.0,,,,,5
week2,2026-07-24,10:14:06,小口売り連続/WATCH,4075,868.0,,,,,5
week2,2026-07-24,10:17:03,小口売り連続/WATCH,5132,1919.0,,,,,5
week2,2026-07-24,10:17:13,小口売り連続/WATCH,4894,4360.0,,,,,5
week2,2026-07-24,10:18:17,小口売り連続/WATCH,4894,4355.0,,,,,5
week2,2026-07-24,10:23:11,UNDER急増,4446,796.0,42100,57100,15000,35.6,
week2,2026-07-24,10:37:46,小口売り連続/WATCH,4894,4310.0,,,,,5
week2,2026-07-24,10:44:11,小口売り連続/WATCH,4056,209.0,,,,,5
week2,2026-07-24,10:50:26,小口売り連続/WATCH,4418,786.0,,,,,5
week2,2026-07-24,10:56:28,UNDER急増,4056,206.0,19300,23600,4300,22.3,
week2,2026-07-24,10:57:00,小口売り連続/WATCH,4894,4300.0,,,,,5
week2,2026-07-24,10:58:19,小口売り連続/WATCH,4894,4300.0,,,,,5
week2,2026-07-24,11:00:33,UNDER急増,4056,206.0,19300,23600,4300,22.3,
week2,2026-07-24,11:10:04,小口売り連続/WATCH,4056,205.0,,,,,5
week2,2026-07-24,11:21:15,小口売り連続/WATCH,6620,660.0,,,,,5
week2,2026-07-24,11:22:45,UNDER急増,6228,486.0,29500,46400,16900,57.3,
week2,2026-07-24,11:24:46,UNDER急増,6228,484.0,22900,44600,21700,94.8,
week2,2026-07-24,11:29:50,小口売り連続/WATCH,6620,661.0,,,,,5
week2,2026-07-24,12:05:03,UNDER急増,4056,206.0,8500,10500,2000,23.5,
week2,2026-07-24,12:05:09,UNDER急増,5132,1894.0,11500,14500,3000,26.1,
week2,2026-07-24,12:22:26,UNDER急増,5132,1894.0,9400,12300,2900,30.9,
week2,2026-07-24,12:26:01,UNDER急増,4056,206.0,8400,10400,2000,23.8,
week2,2026-07-24,12:26:44,UNDER急増,9229,131.0,73600,90600,17000,23.1,
week2,2026-07-24,12:28:48,UNDER急増,4056,206.0,8400,10400,2000,23.8,
week2,2026-07-24,12:29:28,UNDER急増,6228,485.0,19400,24600,5200,26.8,
week2,2026-07-24,12:31:13,UNDER急増,6620,656.0,22100,47700,25600,115.8,
week2,2026-07-24,12:32:01,UNDER急増,5129,241.0,22700,32000,9300,41.0,
week2,2026-07-24,12:32:04,UNDER急増,4840,562.0,11800,21700,9900,83.9,
week2,2026-07-24,12:33:14,UNDER急増,5132,1892.0,17800,26500,8700,48.9,
week2,2026-07-24,12:33:28,UNDER急増,9130,1481.0,14300,27900,13600,95.1,
week2,2026-07-24,12:33:33,UNDER急増,6228,485.0,29300,47100,17800,60.8,
week2,2026-07-24,12:36:46,小口売り連続/WATCH,4894,4295.0,,,,,5
week2,2026-07-24,12:36:48,UNDER急増,5132,1883.0,21700,27800,6100,28.1,
week2,2026-07-24,12:40:28,小口売り連続/WATCH,4894,4280.0,,,,,5
week2,2026-07-24,12:42:12,小口売り連続/WATCH,4894,4280.0,,,,,5
week2,2026-07-24,12:43:49,小口売り連続/WATCH,4894,4265.0,,,,,5
week2,2026-07-24,12:44:13,小口売り連続/STRONG,4894,4260.0,,,,,10
week2,2026-07-24,12:50:06,小口売り連続/WATCH,5132,1880.0,,,,,5
week2,2026-07-24,12:53:34,小口売り連続/WATCH,3686,66.0,,,,,5
week2,2026-07-24,12:56:52,小口売り連続/WATCH,4894,4305.0,,,,,5
week2,2026-07-24,13:14:26,小口売り連続/WATCH,3686,66.0,,,,,5
week2,2026-07-24,13:28:38,UNDER急増,2998,501.0,48900,88400,39500,80.8,
week2,2026-07-24,13:32:44,UNDER急増,2998,501.0,50900,90400,39500,77.6,
week2,2026-07-24,13:40:03,UNDER急増,4894,4240.0,14600,21700,7100,48.6,
week2,2026-07-24,13:43:14,UNDER急増,4894,4240.0,15900,23200,7300,45.9,
week2,2026-07-24,13:43:26,UNDER急増,5588,758.0,12600,15400,2800,22.2,
week2,2026-07-24,13:49:13,UNDER急増,5588,756.0,12600,15400,2800,22.2,
week2,2026-07-24,13:51:39,UNDER急増,5588,756.0,11900,14700,2800,23.5,
week2,2026-07-24,14:01:12,小口売り連続/WATCH,7071,364.0,,,,,5
week2,2026-07-24,14:05:30,小口売り連続/WATCH,4894,4210.0,,,,,5
week2,2026-07-24,14:06:52,UNDER急増,2998,501.0,54000,93500,39500,73.1,
week2,2026-07-24,14:08:32,小口売り連続/STRONG,7071,364.0,,,,,10
week2,2026-07-24,14:10:21,小口売り連続/WATCH,4894,4210.0,,,,,5
week2,2026-07-24,14:20:37,小口売り連続/WATCH,9115,879.0,,,,,5
week2,2026-07-24,14:37:54,小口売り連続/WATCH,4894,4195.0,,,,,5
week2,2026-07-24,14:46:17,小口売り連続/WATCH,4894,4195.0,,,,,5
week2,2026-07-24,14:48:25,小口売り連続/WATCH,3686,66.0,,,,,5
week2,2026-07-24,14:49:20,小口売り連続/WATCH,5597,1276.0,,,,,5
week2,2026-07-24,14:55:02,小口売り連続/WATCH,3963,331.0,,,,,5
week2,2026-07-24,14:58:25,小口売り連続/WATCH,3686,66.0,,,,,5
week2,2026-07-24,15:03:23,小口売り連続/STRONG,3686,66.0,,,,,10
week2,2026-07-24,15:05:09,UNDER急増,4075,859.0,10000,17600,7600,76.0,
week2,2026-07-24,15:08:21,UNDER急増,2998,498.0,47200,86700,39500,83.7,
week2,2026-07-24,15:08:39,小口売り連続/WATCH,5597,1267.0,,,,,5
week2,2026-07-24,15:09:02,UNDER急増,7352,314.0,41400,97900,56500,136.5,
week2,2026-07-24,15:14:09,小口売り連続/WATCH,4446,810.0,,,,,5
week2,2026-07-24,15:19:26,小口売り連続/WATCH,5031,321.0,,,,,5
week2,2026-07-24,15:22:34,小口売り連続/WATCH,7352,317.0,,,,,5
week2,2026-07-24,15:23:09,小口売り連続/WATCH,7071,361.0,,,,,5
week2,2026-07-24,15:23:35,小口売り連続/WATCH,4446,807.0,,,,,5
week2,2026-07-24,15:23:37,小口売り連続/WATCH,3686,66.0,,,,,5
week2,2026-07-24,15:23:40,小口売り連続/WATCH,4056,203.0,,,,,5
week2,2026-07-24,15:24:34,小口売り連続/WATCH,9115,881.0,,,,,5
week2,2026-07-24,15:24:42,小口売り連続/WATCH,4894,4190.0,,,,,5
week2,2026-07-24,15:25:04,UNDER急増,7071,361.0,104300,130900,26600,25.5,
week2,2026-07-24,15:29:36,UNDER急増,4840,560.0,2800,3400,600,21.4,
week2,2026-07-24,15:29:51,UNDER急増,7071,361.0,103700,129700,26000,25.1,
